image_name,vit_small_patch16_224,vit_base_patch16_224,vit_large_patch16_224
34.JPEG,2.1952669620513916,0.31489792466163635,2.698653221130371
35.JPEG,2.059048891067505,0.29956138134002686,1.0465658903121948
36.JPEG,2.0168750286102295,0.27834352850914,2.3024232387542725
37.JPEG,2.1746366024017334,0.42240890860557556,2.3219430446624756
38.JPEG,1.998161792755127,0.2709715664386749,2.0956311225891113
39.JPEG,2.0541181564331055,0.3779279887676239,2.2607581615448
40.JPEG,2.2073638439178467,0.6204084753990173,2.381497859954834
41.JPEG,2.2244436740875244,0.27533644437789917,2.4054813385009766
42.JPEG,2.102083683013916,0.41261062026023865,1.755639910697937
43.JPEG,2.048280954360962,0.30688154697418213,0.6324471235275269
44.JPEG,2.078216791152954,0.34796786308288574,2.730989933013916
45.JPEG,2.279592752456665,0.26421424746513367,2.9981677532196045
46.JPEG,2.241666555404663,0.28015753626823425,2.0245938301086426
47.JPEG,2.0903923511505127,0.3365410566329956,2.6259236335754395
48.JPEG,2.652376413345337,0.5089333653450012,2.528665781021118
49.JPEG,1.9545742273330688,0.3117780387401581,1.9512529373168945
50.JPEG,2.0483267307281494,0.3534536361694336,2.521278142929077
51.JPEG,2.0640974044799805,0.25370392203330994,3.139298677444458
52.JPEG,2.1092488765716553,0.3485739529132843,0.8715445399284363
53.JPEG,2.03829288482666,0.2841442823410034,1.1158580780029297
54.JPEG,2.1328070163726807,0.30424442887306213,2.4097838401794434
55.JPEG,2.347929000854492,0.3321291506290436,2.4187982082366943
56.JPEG,1.9477968215942383,0.28951939940452576,2.342987298965454
57.JPEG,1.9497594833374023,0.6928890347480774,2.497156858444214
58.JPEG,2.1488075256347656,0.3615008592605591,2.1296145915985107
59.JPEG,2.1340084075927734,0.3579563796520233,2.756192684173584
60.JPEG,1.928987979888916,0.36386486887931824,2.688504934310913
61.JPEG,2.18746280670166,0.2871561348438263,2.59892201423645
62.JPEG,2.111856698989868,0.3485020399093628,1.541124701499939
63.JPEG,2.0203216075897217,0.29983195662498474,1.5847856998443604
64.JPEG,2.0120627880096436,0.31640559434890747,0.7632903456687927
65.JPEG,2.2568323612213135,0.35910019278526306,3.153817892074585
66.JPEG,2.184344530105591,0.2953382134437561,2.3771615028381348
