image_name,resnet18,resnet50,resnet101
168.JPEG,19.262104034423828,4.087335586547852,4.755921363830566
169.JPEG,18.01432991027832,4.993621349334717,3.392336368560791
170.JPEG,22.060165405273438,5.747025966644287,5.447470188140869
171.JPEG,22.007469177246094,2.5163681507110596,47.96656036376953
172.JPEG,16.95963478088379,3.4785616397857666,6.199710845947266
173.JPEG,15.941597938537598,3.9802961349487305,3.2143075466156006
174.JPEG,12.938007354736328,2.692730665206909,4.6900315284729
175.JPEG,14.159876823425293,3.604173183441162,1010.3267211914062
176.JPEG,16.840076446533203,3.4623260498046875,3.8652477264404297
177.JPEG,16.075788497924805,3.8318371772766113,6.99365758895874
178.JPEG,18.19510269165039,2.7854843139648438,5.9980058670043945
179.JPEG,14.669719696044922,2.5524775981903076,3.0531327724456787
180.JPEG,16.760272979736328,2.603109836578369,3.726810932159424
181.JPEG,18.279306411743164,3.2522966861724854,714.0533447265625
182.JPEG,15.90449333190918,3.7933766841888428,6.877195835113525
183.JPEG,15.732823371887207,5.1260151863098145,4.279309272766113
184.JPEG,15.381110191345215,4.036081790924072,4.529038906097412
185.JPEG,24.656707763671875,5.111428737640381,2631.952880859375
186.JPEG,17.695100784301758,4.402544021606445,3486.879150390625
187.JPEG,24.606189727783203,3.9775404930114746,3.1654484272003174
188.JPEG,21.53600311279297,2.8447887897491455,3.7645885944366455
189.JPEG,17.90048599243164,3.6778390407562256,3.373946189880371
190.JPEG,14.46365737915039,4.389253616333008,6.475924491882324
191.JPEG,17.950166702270508,3.316189765930176,5.022161960601807
192.JPEG,14.789384841918945,3.1250667572021484,113.2740249633789
193.JPEG,17.847455978393555,2.4399044513702393,4.1509013175964355
194.JPEG,20.23162841796875,4.656353950500488,273.0462646484375
195.JPEG,17.7786865234375,5.889673709869385,777.7945556640625
196.JPEG,17.71394920349121,3.987004518508911,7.781035423278809
197.JPEG,17.777141571044922,2.574658155441284,3.8666248321533203
198.JPEG,17.815820693969727,5.322558879852295,3.721522569656372
199.JPEG,17.261011123657227,20.86679458618164,8664.8837890625
200.JPEG,18.534770965576172,5.732161998748779,6.3273491859436035
